airline,origin,destination,scheduled_dep_min,departure_hour,scheduled_duration,is_morning,is_afternoon,is_evening,is_night,operating_days_count,has_weekend_ops,has_peak_day_ops,route_delay_rate,airline_delay_rate,is_delayed,actual_dep_delay,route
IndiGo,Ahmedabad,Patna,1025,17,140,0,1,0,0,7,1,1,0.2,0.24817073170731707,0,1,Ahmedabad_to_Patna
IndiGo,Ahmedabad,Patna,1105,18,125,0,0,1,0,6,1,1,0.2,0.24817073170731707,0,10,Ahmedabad_to_Patna
IndiGo,Ahmedabad,Patna,650,10,120,1,0,0,0,7,1,1,0.2,0.24817073170731707,0,10,Ahmedabad_to_Patna
IndiGo,Ahmedabad,Patna,665,11,110,1,0,0,0,6,1,1,0.2,0.24817073170731707,0,8,Ahmedabad_to_Patna
IndiGo,Ahmedabad,Agra,480,8,130,1,0,0,0,3,1,1,0.0,0.24817073170731707,0,0,Ahmedabad_to_Agra
IndiGo,Ahmedabad,Agra,640,10,115,1,0,0,0,7,1,1,0.0,0.24817073170731707,0,5,Ahmedabad_to_Agra
IndiGo,Ahmedabad,Jodhpur,565,9,80,1,0,0,0,7,1,1,0.3,0.24817073170731707,0,2,Ahmedabad_to_Jodhpur
IndiGo,Ahmedabad,Dehradun,490,8,100,1,0,0,0,3,0,1,0.29411764705882354,0.24817073170731707,1,19,Ahmedabad_to_Dehradun
IndiGo,Ahmedabad,Dehradun,900,15,110,0,1,0,0,6,1,1,0.29411764705882354,0.24817073170731707,1,21,Ahmedabad_to_Dehradun
IndiGo,Ahmedabad,Dehradun,595,9,150,1,0,0,0,1,0,0,0.29411764705882354,0.24817073170731707,0,5,Ahmedabad_to_Dehradun
IndiGo,Ahmedabad,Jaipur,1140,19,85,0,0,1,0,6,1,1,0.3333333333333333,0.24817073170731707,0,3,Ahmedabad_to_Jaipur
IndiGo,Ahmedabad,Jaipur,450,7,100,1,0,0,0,7,1,1,0.3333333333333333,0.24817073170731707,1,36,Ahmedabad_to_Jaipur
IndiGo,Ahmedabad,Jaipur,685,11,95,1,0,0,0,7,1,1,0.3333333333333333,0.24817073170731707,0,12,Ahmedabad_to_Jaipur
IndiGo,Ahmedabad,Jaipur,1005,16,125,0,1,0,0,7,1,1,0.3333333333333333,0.24817073170731707,1,88,Ahmedabad_to_Jaipur
IndiGo,Ahmedabad,Bengaluru,1200,20,145,0,0,1,0,7,1,1,0.24761904761904763,0.24817073170731707,1,118,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,540,9,115,1,0,0,0,7,1,1,0.24761904761904763,0.24817073170731707,0,12,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,1025,17,125,0,1,0,0,3,1,1,0.24761904761904763,0.24817073170731707,0,4,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,1175,19,145,0,0,1,0,7,1,1,0.24761904761904763,0.24817073170731707,0,14,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,945,15,140,0,1,0,0,7,1,1,0.24761904761904763,0.24817073170731707,0,7,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,515,8,140,1,0,0,0,7,1,1,0.24761904761904763,0.24817073170731707,1,138,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,760,12,150,0,1,0,0,1,0,0,0.24761904761904763,0.24817073170731707,1,87,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,530,8,140,1,0,0,0,7,1,1,0.24761904761904763,0.24817073170731707,0,2,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,535,8,125,1,0,0,0,7,1,1,0.24761904761904763,0.24817073170731707,0,8,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,540,9,135,1,0,0,0,7,1,1,0.24761904761904763,0.24817073170731707,0,9,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,995,16,125,0,1,0,0,7,1,1,0.24761904761904763,0.24817073170731707,0,15,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,1105,18,125,0,0,1,0,1,0,0,0.24761904761904763,0.24817073170731707,0,4,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Bengaluru,1425,23,135,0,0,0,1,7,1,1,0.24761904761904763,0.24817073170731707,1,86,Ahmedabad_to_Bengaluru
IndiGo,Ahmedabad,Ranchi,945,15,120,0,1,0,0,6,1,1,0.0,0.24817073170731707,0,6,Ahmedabad_to_Ranchi
IndiGo,Ahmedabad,Indore,840,14,70,0,1,0,0,6,1,1,0.0,0.24817073170731707,0,10,Ahmedabad_to_Indore
IndiGo,Ahmedabad,Indore,1135,18,65,0,0,1,0,7,1,1,0.0,0.24817073170731707,0,8,Ahmedabad_to_Indore
IndiGo,Ahmedabad,Indore,335,5,65,0,0,0,1,7,1,1,0.0,0.24817073170731707,0,6,Ahmedabad_to_Indore
IndiGo,Ahmedabad,Indore,640,10,75,1,0,0,0,1,0,0,0.0,0.24817073170731707,0,9,Ahmedabad_to_Indore
IndiGo,Ahmedabad,Indore,1025,17,70,0,1,0,0,7,1,1,0.0,0.24817073170731707,0,2,Ahmedabad_to_Indore
IndiGo,Ahmedabad,Raipur,525,8,110,1,0,0,0,3,1,1,0.25,0.24817073170731707,0,1,Ahmedabad_to_Raipur
IndiGo,Ahmedabad,Raipur,990,16,140,0,1,0,0,7,1,1,0.25,0.24817073170731707,0,15,Ahmedabad_to_Raipur
IndiGo,Ahmedabad,Chandigarh,735,12,105,0,1,0,0,6,1,1,0.3,0.24817073170731707,0,6,Ahmedabad_to_Chandigarh
IndiGo,Ahmedabad,Chandigarh,570,9,105,1,0,0,0,5,1,1,0.3,0.24817073170731707,0,9,Ahmedabad_to_Chandigarh
IndiGo,Ahmedabad,Chandigarh,670,11,95,1,0,0,0,1,0,0,0.3,0.24817073170731707,1,47,Ahmedabad_to_Chandigarh
IndiGo,Ahmedabad,Pune,970,16,75,0,1,0,0,6,1,1,0.21212121212121213,0.24817073170731707,1,25,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,970,16,75,0,1,0,0,6,1,1,0.21212121212121213,0.24817073170731707,0,11,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,970,16,75,0,1,0,0,6,1,1,0.21212121212121213,0.24817073170731707,0,3,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,285,4,70,0,0,0,1,7,1,1,0.21212121212121213,0.24817073170731707,0,15,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,830,13,75,0,1,0,0,5,1,1,0.21212121212121213,0.24817073170731707,0,5,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,710,11,75,1,0,0,0,6,1,1,0.21212121212121213,0.24817073170731707,0,8,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,710,11,75,1,0,0,0,6,1,1,0.21212121212121213,0.24817073170731707,0,3,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,180,3,85,0,0,0,1,7,1,1,0.21212121212121213,0.24817073170731707,0,2,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,1300,21,75,0,0,1,0,7,1,1,0.21212121212121213,0.24817073170731707,0,5,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,1315,21,75,0,0,1,0,7,1,1,0.21212121212121213,0.24817073170731707,0,5,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Pune,180,3,70,0,0,0,1,7,1,1,0.21212121212121213,0.24817073170731707,1,45,Ahmedabad_to_Pune
IndiGo,Ahmedabad,Guwahati,510,8,155,1,0,0,0,7,1,1,0.5,0.24817073170731707,1,59,Ahmedabad_to_Guwahati
IndiGo,Ahmedabad,Chennai,555,9,135,1,0,0,0,7,1,1,0.16666666666666666,0.24817073170731707,1,81,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,585,9,155,1,0,0,0,5,1,1,0.16666666666666666,0.24817073170731707,0,1,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,585,9,155,1,0,0,0,1,1,0,0.16666666666666666,0.24817073170731707,0,0,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,420,7,140,1,0,0,0,7,1,1,0.16666666666666666,0.24817073170731707,1,49,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,425,7,130,1,0,0,0,7,1,1,0.16666666666666666,0.24817073170731707,0,5,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,630,10,140,1,0,0,0,6,1,1,0.16666666666666666,0.24817073170731707,0,2,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,780,13,145,0,1,0,0,1,0,1,0.16666666666666666,0.24817073170731707,0,15,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,895,14,140,0,1,0,0,6,1,1,0.16666666666666666,0.24817073170731707,0,2,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,905,15,145,0,1,0,0,6,1,1,0.16666666666666666,0.24817073170731707,0,12,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Chennai,1400,23,150,0,0,0,1,7,1,1,0.16666666666666666,0.24817073170731707,0,0,Ahmedabad_to_Chennai
IndiGo,Ahmedabad,Hubli,955,15,110,0,1,0,0,1,1,0,0.375,0.24817073170731707,1,125,Ahmedabad_to_Hubli
IndiGo,Ahmedabad,Hubli,960,16,105,0,1,0,0,1,1,0,0.375,0.24817073170731707,0,1,Ahmedabad_to_Hubli
IndiGo,Ahmedabad,Jammu,485,8,125,1,0,0,0,3,1,1,0.42857142857142855,0.24817073170731707,1,129,Ahmedabad_to_Jammu
IndiGo,Ahmedabad,Jammu,485,8,130,1,0,0,0,4,1,1,0.42857142857142855,0.24817073170731707,1,16,Ahmedabad_to_Jammu
IndiGo,Ahmedabad,Bhopal,710,11,90,1,0,0,0,4,1,1,0.3076923076923077,0.24817073170731707,0,7,Ahmedabad_to_Bhopal
IndiGo,Ahmedabad,Bhopal,710,11,90,1,0,0,0,6,1,1,0.3076923076923077,0.24817073170731707,0,15,Ahmedabad_to_Bhopal
IndiGo,Ahmedabad,Goa,790,13,95,0,1,0,0,6,1,1,0.21052631578947367,0.24817073170731707,0,15,Ahmedabad_to_Goa
IndiGo,Ahmedabad,Goa,845,14,90,0,1,0,0,1,0,1,0.21052631578947367,0.24817073170731707,0,5,Ahmedabad_to_Goa
IndiGo,Ahmedabad,Goa,850,14,95,0,1,0,0,1,0,1,0.21052631578947367,0.24817073170731707,0,8,Ahmedabad_to_Goa
IndiGo,Ahmedabad,Goa,670,11,90,1,0,0,0,6,1,1,0.21052631578947367,0.24817073170731707,0,0,Ahmedabad_to_Goa
IndiGo,Ahmedabad,Goa,570,9,100,1,0,0,0,1,1,0,0.21052631578947367,0.24817073170731707,0,10,Ahmedabad_to_Goa
IndiGo,Ahmedabad,Goa,785,13,110,0,1,0,0,6,1,1,0.21052631578947367,0.24817073170731707,0,13,Ahmedabad_to_Goa
IndiGo,Ahmedabad,Goa,1140,19,105,0,0,1,0,4,1,1,0.21052631578947367,0.24817073170731707,0,11,Ahmedabad_to_Goa
IndiGo,Ahmedabad,Goa,1220,20,100,0,0,1,0,7,1,1,0.21052631578947367,0.24817073170731707,0,14,Ahmedabad_to_Goa
IndiGo,Ahmedabad,Kolkata,970,16,155,0,1,0,0,1,0,1,0.1891891891891892,0.24817073170731707,0,3,Ahmedabad_to_Kolkata
IndiGo,Ahmedabad,Kolkata,970,16,155,0,1,0,0,1,0,1,0.1891891891891892,0.24817073170731707,0,3,Ahmedabad_to_Kolkata
IndiGo,Ahmedabad,Kolkata,975,16,150,0,1,0,0,6,1,1,0.1891891891891892,0.24817073170731707,0,4,Ahmedabad_to_Kolkata
IndiGo,Ahmedabad,Kolkata,1130,18,155,0,0,1,0,7,1,1,0.1891891891891892,0.24817073170731707,1,23,Ahmedabad_to_Kolkata
IndiGo,Ahmedabad,Srinagar,950,15,140,0,1,0,0,6,1,1,0.2727272727272727,0.24817073170731707,0,1,Ahmedabad_to_Srinagar
IndiGo,Ahmedabad,,525,8,110,1,0,0,0,1,0,0,,0.24817073170731707,0,15,
IndiGo,Ahmedabad,,965,16,105,0,1,0,0,6,1,1,,0.24817073170731707,0,12,
TruJet,Ahmedabad,Kandla,880,14,60,0,1,0,0,6,1,1,0.3,0.24834437086092714,0,0,Ahmedabad_to_Kandla
TruJet,Ahmedabad,Aurangabad,1000,16,90,0,1,0,0,2,1,1,0.14285714285714285,0.24834437086092714,0,11,Ahmedabad_to_Aurangabad
TruJet,Ahmedabad,Jalgaon,585,9,85,1,0,0,0,1,1,0,0.3333333333333333,0.24834437086092714,0,8,Ahmedabad_to_Jalgaon
TruJet,Ahmedabad,Keshod,580,9,60,1,0,0,0,6,1,1,0.6666666666666666,0.24834437086092714,1,138,Ahmedabad_to_Keshod
TruJet,Ahmedabad,Indore,345,5,70,0,0,0,1,7,1,1,0.0,0.24834437086092714,0,7,Ahmedabad_to_Indore
TruJet,Ahmedabad,Jaisalmer,625,10,80,1,0,0,0,6,1,1,0.16666666666666666,0.24834437086092714,0,13,Ahmedabad_to_Jaisalmer
Akasa Air,Ahmedabad,Delhi,555,9,105,1,0,0,0,7,1,1,0.2,0.24830699774266365,0,11,Ahmedabad_to_Delhi
Akasa Air,Ahmedabad,Delhi,560,9,100,1,0,0,0,5,1,1,0.2,0.24830699774266365,0,2,Ahmedabad_to_Delhi
Akasa Air,Ahmedabad,Mumbai,520,8,100,1,0,0,0,1,0,0,0.25906735751295334,0.24830699774266365,1,58,Ahmedabad_to_Mumbai
Akasa Air,Ahmedabad,Mumbai,535,8,85,1,0,0,0,1,0,0,0.25906735751295334,0.24830699774266365,0,3,Ahmedabad_to_Mumbai
Akasa Air,Ahmedabad,Mumbai,600,10,95,1,0,0,0,1,1,0,0.25906735751295334,0.24830699774266365,1,29,Ahmedabad_to_Mumbai
Akasa Air,Ahmedabad,Mumbai,600,10,95,1,0,0,0,1,1,0,0.25906735751295334,0.24830699774266365,0,3,Ahmedabad_to_Mumbai
Akasa Air,Ahmedabad,Mumbai,605,10,95,1,0,0,0,6,1,1,0.25906735751295334,0.24830699774266365,0,15,Ahmedabad_to_Mumbai
Akasa Air,Ahmedabad,Mumbai,915,15,75,0,1,0,0,6,1,1,0.25906735751295334,0.24830699774266365,0,4,Ahmedabad_to_Mumbai
Akasa Air,Ahmedabad,Mumbai,965,16,80,0,1,0,0,7,1,1,0.25906735751295334,0.24830699774266365,0,11,Ahmedabad_to_Mumbai
Akasa Air,Ahmedabad,Mumbai,720,12,95,0,1,0,0,1,1,0,0.25906735751295334,0.24830699774266365,1,31,Ahmedabad_to_Mumbai
Akasa Air,Ahmedabad,Bengaluru,1205,20,140,0,0,1,0,7,1,1,0.24761904761904763,0.24830699774266365,0,4,Ahmedabad_to_Bengaluru
Akasa Air,Ahmedabad,Gwalior,660,11,100,1,0,0,0,1,1,1,0.4,0.24830699774266365,0,7,Ahmedabad_to_Gwalior
Akasa Air,Ahmedabad,Gwalior,675,11,105,1,0,0,0,1,1,1,0.4,0.24830699774266365,1,91,Ahmedabad_to_Gwalior
Akasa Air,Ahmedabad,Pune,1295,21,100,0,0,1,0,6,1,1,0.21212121212121213,0.24830699774266365,0,10,Ahmedabad_to_Pune
Akasa Air,Ahmedabad,Kolkata,315,5,155,0,0,0,1,7,1,1,0.1891891891891892,0.24830699774266365,0,7,Ahmedabad_to_Kolkata
Akasa Air,Ahmedabad,,650,10,105,1,0,0,0,5,1,1,,0.24830699774266365,0,11,
SpiceJet,Ahmedabad,Hyderabad,500,8,105,1,0,0,0,7,1,1,0.25925925925925924,0.25663466967814796,0,4,Ahmedabad_to_Hyderabad
SpiceJet,Ahmedabad,Delhi,365,6,100,1,0,0,0,7,1,1,0.2,0.25663466967814796,0,11,Ahmedabad_to_Delhi
SpiceJet,Ahmedabad,Delhi,365,6,100,1,0,0,0,7,1,1,0.2,0.25663466967814796,0,11,Ahmedabad_to_Delhi
SpiceJet,Ahmedabad,Varanasi,1100,18,150,0,0,1,0,7,1,1,0.18181818181818182,0.25663466967814796,1,60,Ahmedabad_to_Varanasi
SpiceJet,Ahmedabad,Nasik,755,12,90,0,1,0,0,6,1,1,0.2222222222222222,0.25663466967814796,0,3,Ahmedabad_to_Nasik
SpiceJet,Ahmedabad,Mumbai,540,9,80,1,0,0,0,1,0,1,0.25906735751295334,0.25663466967814796,1,47,Ahmedabad_to_Mumbai
SpiceJet,Ahmedabad,Jodhpur,845,14,80,0,1,0,0,6,1,1,0.3,0.25663466967814796,0,10,Ahmedabad_to_Jodhpur
SpiceJet,Ahmedabad,Dehradun,1065,17,105,0,1,0,0,7,1,1,0.29411764705882354,0.25663466967814796,0,10,Ahmedabad_to_Dehradun
SpiceJet,Ahmedabad,Bengaluru,1385,23,120,0,0,0,1,7,1,1,0.24761904761904763,0.25663466967814796,0,4,Ahmedabad_to_Bengaluru
SpiceJet,Ahmedabad,Bengaluru,1325,22,120,0,0,0,1,7,1,1,0.24761904761904763,0.25663466967814796,1,84,Ahmedabad_to_Bengaluru
SpiceJet,Ahmedabad,Jaisalmer,480,8,95,1,0,0,0,7,1,1,0.16666666666666666,0.25663466967814796,0,0,Ahmedabad_to_Jaisalmer
SpiceJet,Ahmedabad,Gwalior,425,7,115,1,0,0,0,7,1,1,0.4,0.25663466967814796,0,0,Ahmedabad_to_Gwalior
SpiceJet,Ahmedabad,Pune,360,6,85,1,0,0,0,7,1,1,0.21212121212121213,0.25663466967814796,0,3,Ahmedabad_to_Pune
SpiceJet,Ahmedabad,Pune,1165,19,65,0,0,1,0,7,1,1,0.21212121212121213,0.25663466967814796,1,75,Ahmedabad_to_Pune
SpiceJet,Ahmedabad,Pune,230,3,90,0,0,0,1,7,1,1,0.21212121212121213,0.25663466967814796,1,95,Ahmedabad_to_Pune
SpiceJet,Ahmedabad,Kishangarh,660,11,70,1,0,0,0,6,1,1,0.2,0.25663466967814796,0,14,Ahmedabad_to_Kishangarh
SpiceJet,Ahmedabad,Bhopal,695,11,70,1,0,0,0,6,1,1,0.3076923076923077,0.25663466967814796,0,3,Ahmedabad_to_Bhopal
SpiceJet,Ahmedabad,Goa,790,13,110,0,1,0,0,3,1,1,0.21052631578947367,0.25663466967814796,0,5,Ahmedabad_to_Goa
SpiceJet,Ahmedabad,,670,11,115,1,0,0,0,6,1,1,,0.25663466967814796,1,82,
SpiceJet,Ahmedabad,,410,6,95,1,0,0,0,7,1,1,,0.25663466967814796,0,4,
,Ahmedabad,Belgaum,1010,16,100,0,1,0,0,1,1,0,0.45454545454545453,,0,12,Ahmedabad_to_Belgaum
,Ahmedabad,Belgaum,1075,17,95,0,1,0,0,1,0,1,0.45454545454545453,,1,172,Ahmedabad_to_Belgaum
GoAir,Ahmedabad,Delhi,1325,22,85,0,0,0,1,7,1,1,0.2,0.2296103896103896,0,14,Ahmedabad_to_Delhi
GoAir,Ahmedabad,Delhi,1380,23,95,0,0,0,1,7,1,1,0.2,0.2296103896103896,0,4,Ahmedabad_to_Delhi
GoAir,Ahmedabad,Delhi,1130,18,105,0,0,1,0,7,1,1,0.2,0.2296103896103896,0,5,Ahmedabad_to_Delhi
GoAir,Ahmedabad,Delhi,490,8,100,1,0,0,0,7,1,1,0.2,0.2296103896103896,0,7,Ahmedabad_to_Delhi
GoAir,Ahmedabad,Varanasi,635,10,115,1,0,0,0,6,1,1,0.18181818181818182,0.2296103896103896,0,1,Ahmedabad_to_Varanasi
GoAir,Ahmedabad,Varanasi,635,10,325,1,0,0,0,1,0,1,0.18181818181818182,0.2296103896103896,0,12,Ahmedabad_to_Varanasi
GoAir,Ahmedabad,Varanasi,1030,17,130,0,1,0,0,6,1,1,0.18181818181818182,0.2296103896103896,0,15,Ahmedabad_to_Varanasi
GoAir,Ahmedabad,Lucknow,435,7,105,1,0,0,0,1,1,0,0.30952380952380953,0.2296103896103896,0,6,Ahmedabad_to_Lucknow
GoAir,Ahmedabad,Lucknow,790,13,85,0,1,0,0,6,1,1,0.30952380952380953,0.2296103896103896,0,13,Ahmedabad_to_Lucknow
GoAir,Ahmedabad,Lucknow,820,13,115,0,1,0,0,5,1,1,0.30952380952380953,0.2296103896103896,1,157,Ahmedabad_to_Lucknow
GoAir,Ahmedabad,Kochi,1050,17,180,0,1,0,0,7,1,1,0.34782608695652173,0.2296103896103896,0,9,Ahmedabad_to_Kochi
GoAir,Ahmedabad,Mumbai,660,11,80,1,0,0,0,6,1,1,0.25906735751295334,0.2296103896103896,0,7,Ahmedabad_to_Mumbai
GoAir,Ahmedabad,Mumbai,430,7,90,1,0,0,0,6,1,1,0.25906735751295334,0.2296103896103896,0,8,Ahmedabad_to_Mumbai
GoAir,Ahmedabad,Mumbai,525,8,75,1,0,0,0,7,1,1,0.25906735751295334,0.2296103896103896,0,13,Ahmedabad_to_Mumbai
GoAir,Ahmedabad,Mumbai,565,9,75,1,0,0,0,7,1,1,0.25906735751295334,0.2296103896103896,1,64,Ahmedabad_to_Mumbai
GoAir,Ahmedabad,Mumbai,565,9,75,1,0,0,0,7,1,1,0.25906735751295334,0.2296103896103896,0,13,Ahmedabad_to_Mumbai
GoAir,Ahmedabad,Mumbai,1195,19,75,0,0,1,0,7,1,1,0.25906735751295334,0.2296103896103896,0,4,Ahmedabad_to_Mumbai
GoAir,Ahmedabad,Bengaluru,560,9,125,1,0,0,0,2,1,1,0.24761904761904763,0.2296103896103896,1,24,Ahmedabad_to_Bengaluru
GoAir,Ahmedabad,Bengaluru,1310,21,135,0,0,1,0,7,1,1,0.24761904761904763,0.2296103896103896,0,2,Ahmedabad_to_Bengaluru
GoAir,Ahmedabad,Pune,1275,21,80,0,0,1,0,7,1,1,0.21212121212121213,0.2296103896103896,0,9,Ahmedabad_to_Pune
IndiGo,Chennai,Delhi,645,10,170,1,0,0,0,7,1,1,0.2033898305084746,0.24817073170731707,1,29,Chennai_to_Delhi
IndiGo,Chennai,Delhi,1395,23,175,0,0,0,1,7,1,1,0.2033898305084746,0.24817073170731707,0,6,Chennai_to_Delhi
IndiGo,Chennai,Delhi,795,13,175,0,1,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,0,Chennai_to_Delhi
IndiGo,Chennai,Delhi,650,10,175,1,0,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,2,Chennai_to_Delhi
IndiGo,Chennai,Delhi,905,15,185,0,1,0,0,5,1,1,0.2033898305084746,0.24817073170731707,1,119,Chennai_to_Delhi
IndiGo,Chennai,Delhi,935,15,185,0,1,0,0,1,0,0,0.2033898305084746,0.24817073170731707,0,14,Chennai_to_Delhi
IndiGo,Chennai,Delhi,1030,17,175,0,1,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,11,Chennai_to_Delhi
IndiGo,Chennai,Delhi,1035,17,175,0,1,0,0,7,1,1,0.2033898305084746,0.24817073170731707,1,128,Chennai_to_Delhi
IndiGo,Chennai,Delhi,785,13,170,0,1,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,12,Chennai_to_Delhi
IndiGo,Chennai,Delhi,650,10,170,1,0,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,5,Chennai_to_Delhi
IndiGo,Chennai,Delhi,650,10,175,1,0,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,14,Chennai_to_Delhi
IndiGo,Chennai,Delhi,375,6,170,1,0,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,12,Chennai_to_Delhi
IndiGo,Chennai,Delhi,385,6,175,1,0,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,1,Chennai_to_Delhi
IndiGo,Chennai,Delhi,620,10,170,1,0,0,0,7,1,1,0.2033898305084746,0.24817073170731707,1,155,Chennai_to_Delhi
IndiGo,Chennai,Delhi,355,5,175,0,0,0,1,7,1,1,0.2033898305084746,0.24817073170731707,0,11,Chennai_to_Delhi
IndiGo,Chennai,Delhi,645,10,175,1,0,0,0,7,1,1,0.2033898305084746,0.24817073170731707,0,1,Chennai_to_Delhi
IndiGo,Chennai,Delhi,1090,18,165,0,0,1,0,7,1,1,0.2033898305084746,0.24817073170731707,0,4,Chennai_to_Delhi
IndiGo,Chennai,Bhubaneswar,405,6,100,1,0,0,0,7,1,1,0.1111111111111111,0.24817073170731707,0,12,Chennai_to_Bhubaneswar
IndiGo,Chennai,Bhubaneswar,1085,18,105,0,0,1,0,7,1,1,0.1111111111111111,0.24817073170731707,0,14,Chennai_to_Bhubaneswar
IndiGo,Chennai,Bhubaneswar,565,9,115,1,0,0,0,7,1,1,0.1111111111111111,0.24817073170731707,0,3,Chennai_to_Bhubaneswar
IndiGo,Chennai,Bhubaneswar,1200,20,110,0,0,1,0,7,1,1,0.1111111111111111,0.24817073170731707,0,3,Chennai_to_Bhubaneswar
IndiGo,Chennai,Bhubaneswar,735,12,165,0,1,0,0,6,1,1,0.1111111111111111,0.24817073170731707,1,41,Chennai_to_Bhubaneswar
IndiGo,Chennai,Ahmedabad,250,4,135,0,0,0,1,7,1,1,0.3448275862068966,0.24817073170731707,0,3,Chennai_to_Ahmedabad
IndiGo,Chennai,Ahmedabad,455,7,140,1,0,0,0,6,1,1,0.3448275862068966,0.24817073170731707,0,12,Chennai_to_Ahmedabad
IndiGo,Chennai,Ahmedabad,720,12,140,0,1,0,0,6,1,1,0.3448275862068966,0.24817073170731707,0,3,Chennai_to_Ahmedabad
IndiGo,Chennai,Ahmedabad,725,12,130,0,1,0,0,6,1,1,0.3448275862068966,0.24817073170731707,1,23,Chennai_to_Ahmedabad
IndiGo,Chennai,Ahmedabad,805,13,140,0,1,0,0,7,1,1,0.3448275862068966,0.24817073170731707,1,142,Chennai_to_Ahmedabad
IndiGo,Chennai,Ahmedabad,1075,17,135,0,1,0,0,7,1,1,0.3448275862068966,0.24817073170731707,0,1,Chennai_to_Ahmedabad
IndiGo,Chennai,Bengaluru,875,14,50,0,1,0,0,7,1,1,0.1656441717791411,0.24817073170731707,0,5,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,1155,19,65,0,0,1,0,7,1,1,0.1656441717791411,0.24817073170731707,0,0,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,715,11,65,1,0,0,0,6,1,1,0.1656441717791411,0.24817073170731707,0,9,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,555,9,65,1,0,0,0,7,1,1,0.1656441717791411,0.24817073170731707,1,54,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,560,9,60,1,0,0,0,7,1,1,0.1656441717791411,0.24817073170731707,0,2,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,1090,18,60,0,0,1,0,7,1,1,0.1656441717791411,0.24817073170731707,0,15,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,1145,19,70,0,0,1,0,7,1,1,0.1656441717791411,0.24817073170731707,0,1,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,1325,22,60,0,0,0,1,7,1,1,0.1656441717791411,0.24817073170731707,0,14,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,1280,21,90,0,0,1,0,7,1,1,0.1656441717791411,0.24817073170731707,0,2,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,845,14,65,0,1,0,0,7,1,1,0.1656441717791411,0.24817073170731707,0,7,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,795,13,55,0,1,0,0,7,1,1,0.1656441717791411,0.24817073170731707,0,2,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,540,9,50,1,0,0,0,7,1,1,0.1656441717791411,0.24817073170731707,0,10,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,20,0,70,0,0,0,1,7,1,1,0.1656441717791411,0.24817073170731707,0,13,Chennai_to_Bengaluru
